"Series";"Time";"Value"
"tpsrv010.cern.ch";"2019-08-16T04:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T04:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T05:00:00+02:00";3208692.768888889
"tpsrv010.cern.ch";"2019-08-16T05:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T06:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T06:30:00+02:00";1456523.8111111112
"tpsrv010.cern.ch";"2019-08-16T07:00:00+02:00";315161.11555555556
"tpsrv010.cern.ch";"2019-08-16T07:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T08:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T08:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T09:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T09:30:00+02:00";88242386.62333333
"tpsrv010.cern.ch";"2019-08-16T10:00:00+02:00";237883780.51777777
"tpsrv010.cern.ch";"2019-08-16T10:30:00+02:00";248770641.46222222
"tpsrv010.cern.ch";"2019-08-16T11:00:00+02:00";248068520.88222224
"tpsrv010.cern.ch";"2019-08-16T11:30:00+02:00";248240667.29555556
"tpsrv010.cern.ch";"2019-08-16T12:00:00+02:00";75593596.89777778
"tpsrv010.cern.ch";"2019-08-16T12:30:00+02:00";92369179.87333333
"tpsrv010.cern.ch";"2019-08-16T13:00:00+02:00";86751928.65111111
"tpsrv010.cern.ch";"2019-08-16T13:30:00+02:00";102768882.45111111
"tpsrv010.cern.ch";"2019-08-16T14:00:00+02:00";93356165.10222222
"tpsrv010.cern.ch";"2019-08-16T14:30:00+02:00";97881861.03777778
"tpsrv010.cern.ch";"2019-08-16T15:00:00+02:00";124501102.69333333
"tpsrv010.cern.ch";"2019-08-16T15:30:00+02:00";110858189.88222222
"tpsrv010.cern.ch";"2019-08-16T16:00:00+02:00";100848650.34222223
"tpsrv010.cern.ch";"2019-08-16T16:30:00+02:00";87849601.57777777
"tpsrv010.cern.ch";"2019-08-16T17:00:00+02:00";57004533.398888886
"tpsrv010.cern.ch";"2019-08-16T17:30:00+02:00";144961325.01
"tpsrv010.cern.ch";"2019-08-16T18:00:00+02:00";167530524.74888888
"tpsrv010.cern.ch";"2019-08-16T18:30:00+02:00";122513148.33444445
"tpsrv010.cern.ch";"2019-08-16T19:00:00+02:00";4370153.873333333
"tpsrv010.cern.ch";"2019-08-16T19:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T20:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T20:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T21:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T21:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T22:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T22:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T23:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-16T23:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T00:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T00:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T01:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T01:30:00+02:00";7074647.996666667
"tpsrv010.cern.ch";"2019-08-17T02:00:00+02:00";1050339.8055555555
"tpsrv010.cern.ch";"2019-08-17T02:30:00+02:00";16049578.022222223
"tpsrv010.cern.ch";"2019-08-17T03:00:00+02:00";1456378.1733333333
"tpsrv010.cern.ch";"2019-08-17T03:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T04:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T04:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T05:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T05:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T06:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T06:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T07:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T07:30:00+02:00";1456355.9355555556
"tpsrv010.cern.ch";"2019-08-17T08:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T08:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T09:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T09:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T10:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T10:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T11:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T11:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T12:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T12:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T13:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T13:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T14:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T14:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T15:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T15:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T16:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T16:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T17:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T17:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T18:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-17T18:30:00+02:00";16184729.768888889
"tpsrv010.cern.ch";"2019-08-17T19:00:00+02:00";34692965.20333333
"tpsrv010.cern.ch";"2019-08-17T19:30:00+02:00";78781900.28444445
"tpsrv010.cern.ch";"2019-08-17T20:00:00+02:00";105626006.36666666
"tpsrv010.cern.ch";"2019-08-17T20:30:00+02:00";58565185.60222222
"tpsrv010.cern.ch";"2019-08-17T21:00:00+02:00";57048077.83555555
"tpsrv010.cern.ch";"2019-08-17T21:30:00+02:00";77523151.4688889
"tpsrv010.cern.ch";"2019-08-17T22:00:00+02:00";16808205.105555557
"tpsrv010.cern.ch";"2019-08-17T22:30:00+02:00";108678721.14555556
"tpsrv010.cern.ch";"2019-08-17T23:00:00+02:00";85607070.92
"tpsrv010.cern.ch";"2019-08-17T23:30:00+02:00";19798732.514444444
"tpsrv010.cern.ch";"2019-08-18T00:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T00:30:00+02:00";26080383.165555555
"tpsrv010.cern.ch";"2019-08-18T01:00:00+02:00";8030905.908888889
"tpsrv010.cern.ch";"2019-08-18T01:30:00+02:00";58328089.54444444
"tpsrv010.cern.ch";"2019-08-18T02:00:00+02:00";71497534.68222222
"tpsrv010.cern.ch";"2019-08-18T02:30:00+02:00";57600046.32444444
"tpsrv010.cern.ch";"2019-08-18T03:00:00+02:00";89255007.55555555
"tpsrv010.cern.ch";"2019-08-18T03:30:00+02:00";89198790.52
"tpsrv010.cern.ch";"2019-08-18T04:00:00+02:00";64489297.755555555
"tpsrv010.cern.ch";"2019-08-18T04:30:00+02:00";48541083.64444444
"tpsrv010.cern.ch";"2019-08-18T05:00:00+02:00";5320004.292222222
"tpsrv010.cern.ch";"2019-08-18T05:30:00+02:00";10446018.315555556
"tpsrv010.cern.ch";"2019-08-18T06:00:00+02:00";1456523.8111111112
"tpsrv010.cern.ch";"2019-08-18T06:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T07:00:00+02:00";573230.6888888889
"tpsrv010.cern.ch";"2019-08-18T07:30:00+02:00";94585348.72777778
"tpsrv010.cern.ch";"2019-08-18T08:00:00+02:00";104377598.05555555
"tpsrv010.cern.ch";"2019-08-18T08:30:00+02:00";76654276.26444444
"tpsrv010.cern.ch";"2019-08-18T09:00:00+02:00";73619912.59555556
"tpsrv010.cern.ch";"2019-08-18T09:30:00+02:00";61913837.586666666
"tpsrv010.cern.ch";"2019-08-18T10:00:00+02:00";69744054.7
"tpsrv010.cern.ch";"2019-08-18T10:30:00+02:00";61939324.207777776
"tpsrv010.cern.ch";"2019-08-18T11:00:00+02:00";99215029.41555555
"tpsrv010.cern.ch";"2019-08-18T11:30:00+02:00";44918050.846666664
"tpsrv010.cern.ch";"2019-08-18T12:00:00+02:00";16808497.05111111
"tpsrv010.cern.ch";"2019-08-18T12:30:00+02:00";115631177.83888888
"tpsrv010.cern.ch";"2019-08-18T13:00:00+02:00";93218101.34222223
"tpsrv010.cern.ch";"2019-08-18T13:30:00+02:00";72746668.48
"tpsrv010.cern.ch";"2019-08-18T14:00:00+02:00";70394472.16222222
"tpsrv010.cern.ch";"2019-08-18T14:30:00+02:00";75892444.48
"tpsrv010.cern.ch";"2019-08-18T15:00:00+02:00";74430678.67333333
"tpsrv010.cern.ch";"2019-08-18T15:30:00+02:00";65283313.78222222
"tpsrv010.cern.ch";"2019-08-18T16:00:00+02:00";63990777.376666665
"tpsrv010.cern.ch";"2019-08-18T16:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T17:00:00+02:00";0
"tpsrv010.cern.ch";"2019-08-18T17:30:00+02:00";7442674.8133333335
"tpsrv010.cern.ch";"2019-08-18T18:00:00+02:00";1456378.1733333333
"tpsrv010.cern.ch";"2019-08-18T18:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T19:00:00+02:00";0.10111111111111111
"tpsrv010.cern.ch";"2019-08-18T19:30:00+02:00";1456669.3477777778
"tpsrv010.cern.ch";"2019-08-18T20:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T20:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T21:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T21:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T22:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T22:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T23:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-18T23:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T00:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T00:30:00+02:00";1456669.4488888888
"tpsrv010.cern.ch";"2019-08-19T01:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T01:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T02:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T02:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T03:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T03:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T04:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T04:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T05:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T05:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T06:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T06:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T07:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T07:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T08:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T08:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T09:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T09:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T10:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T10:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T11:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T11:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T12:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T12:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T13:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T13:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T14:00:00+02:00";63457744.70333333
"tpsrv010.cern.ch";"2019-08-19T14:30:00+02:00";1719545.78
"tpsrv010.cern.ch";"2019-08-19T15:00:00+02:00";4385154.747777778
"tpsrv010.cern.ch";"2019-08-19T15:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T16:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T16:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T17:00:00+02:00";1456523.8111111112
"tpsrv010.cern.ch";"2019-08-19T17:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T18:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T18:30:00+02:00";17038021.925555557
"tpsrv010.cern.ch";"2019-08-19T19:00:00+02:00";175759793.32222223
"tpsrv010.cern.ch";"2019-08-19T19:30:00+02:00";167067545.93555555
"tpsrv010.cern.ch";"2019-08-19T20:00:00+02:00";169865975.49666667
"tpsrv010.cern.ch";"2019-08-19T20:30:00+02:00";61436147.99
"tpsrv010.cern.ch";"2019-08-19T21:00:00+02:00";31753121.04111111
"tpsrv010.cern.ch";"2019-08-19T21:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T22:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T22:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-19T23:00:00+02:00";11364701.022222223
"tpsrv010.cern.ch";"2019-08-19T23:30:00+02:00";4546959.557777777
"tpsrv010.cern.ch";"2019-08-20T00:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T00:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T01:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T01:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T02:00:00+02:00";575124.2644444444
"tpsrv010.cern.ch";"2019-08-20T02:30:00+02:00";1456523.8111111112
"tpsrv010.cern.ch";"2019-08-20T03:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T03:30:00+02:00";7037073.997777778
"tpsrv010.cern.ch";"2019-08-20T04:00:00+02:00";3070773.7933333335
"tpsrv010.cern.ch";"2019-08-20T04:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T05:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T05:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T06:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T06:30:00+02:00";720470.4822222223
"tpsrv010.cern.ch";"2019-08-20T07:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T07:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T08:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T08:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T09:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T09:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T10:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T10:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T11:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T11:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T12:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T12:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T13:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T13:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T14:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T14:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T15:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T15:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T16:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T16:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T17:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T17:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T18:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T18:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T19:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T19:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T20:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T20:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T21:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T21:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T22:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T22:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T23:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-20T23:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T00:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T00:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T01:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T01:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T02:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T02:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T03:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T03:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T04:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T04:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T05:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T05:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T06:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T06:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T07:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T07:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T08:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T08:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T09:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T09:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T10:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T10:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T11:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T11:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T12:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T12:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T13:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T13:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T14:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T14:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T15:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T15:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T16:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T16:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T17:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T17:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T18:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T18:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T19:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T19:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T20:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T20:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T21:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T21:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T22:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T22:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T23:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-21T23:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T00:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T00:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T01:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T01:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T02:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T02:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T03:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T03:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T04:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T04:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T05:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T05:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T06:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T06:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T07:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T07:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T08:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T08:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T09:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T09:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T10:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T10:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T11:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T11:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T12:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T12:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T13:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T13:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T14:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T14:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T15:00:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T15:30:00+02:00";null
"tpsrv010.cern.ch";"2019-08-22T16:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T16:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T16:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T17:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T17:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T18:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T18:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T19:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T19:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T20:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T20:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T21:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T21:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T22:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T22:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T23:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-08T23:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T00:00:00+02:00";0
"tpsrv011.cern.ch";"2019-08-09T00:30:00+02:00";15113420.266666668
"tpsrv011.cern.ch";"2019-08-09T01:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T01:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T02:00:00+02:00";7999594.092222222
"tpsrv011.cern.ch";"2019-08-09T02:30:00+02:00";47849100.965555556
"tpsrv011.cern.ch";"2019-08-09T03:00:00+02:00";61406691.19888889
"tpsrv011.cern.ch";"2019-08-09T03:30:00+02:00";21899123.501111113
"tpsrv011.cern.ch";"2019-08-09T04:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T04:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T05:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T05:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T06:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T06:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T07:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T07:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T08:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T08:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T09:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T09:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T10:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T10:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T11:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T11:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T12:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T12:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T13:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T13:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T14:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T14:30:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T15:00:00+02:00";null
"tpsrv011.cern.ch";"2019-08-09T15:30:00+02:00";60862623.63888889
"tpsrv011.cern.ch";"2019-08-09T16:00:00+02:00";222334905.96666667
"tpsrv011.cern.ch";"2019-08-09T16:30:00+02:00";165651653.17444444
"tpsrv011.cern.ch";"2019-08-09T17:00:00+02:00";192857816.3
"tpsrv011.cern.ch";"2019-08-09T17:30:00+02:00";192325070.68444446
"tpsrv011.cern.ch";"2019-08-09T18:00:00+02:00";186128622.54777777
"tpsrv011.cern.ch";"2019-08-09T18:30:00+02:00";210682425.34444445
"tpsrv011.cern.ch";"2019-08-09T19:00:00+02:00";207216246.26444444
"tpsrv011.cern.ch";"2019-08-09T19:30:00+02:00";128003113.55666667
"tpsrv011.cern.ch";"2019-08-09T20:00:00+02:00";183259702.9677778
"tpsrv011.cern.ch";"2019-08-09T20:30:00+02:00";190316286.65888888
"tpsrv011.cern.ch";"2019-08-09T21:00:00+02:00";177738425.70666668
"tpsrv011.cern.ch";"2019-08-09T21:30:00+02:00";98907298.81111111
"tpsrv011.cern.ch";"2019-08-09T22:00:00+02:00";188155605.44111112
"tpsrv011.cern.ch";"2019-08-09T22:30:00+02:00";175651871.82444444
"tpsrv011.cern.ch";"2019-08-09T23:00:00+02:00";203935175.44777778
"tpsrv011.cern.ch";"2019-08-09T23:30:00+02:00";199346413.90666667
"tpsrv011.cern.ch";"2019-08-10T00:00:00+02:00";245608262.75555557
"tpsrv011.cern.ch";"2019-08-10T00:30:00+02:00";242927799.23555556
"tpsrv011.cern.ch";"2019-08-10T01:00:00+02:00";236177194.60222223
"tpsrv011.cern.ch";"2019-08-10T01:30:00+02:00";235999213.91222224
"tpsrv011.cern.ch";"2019-08-10T02:00:00+02:00";265705408.82777777
"tpsrv011.cern.ch";"2019-08-10T02:30:00+02:00";259524393.91
"tpsrv011.cern.ch";"2019-08-10T03:00:00+02:00";210441249.8311111
"tpsrv011.cern.ch";"2019-08-10T03:30:00+02:00";219963193.09555554
"tpsrv011.cern.ch";"2019-08-10T04:00:00+02:00";220772650.56666666
"tpsrv011.cern.ch";"2019-08-10T04:30:00+02:00";223437674.98222223
"tpsrv011.cern.ch";"2019-08-10T05:00:00+02:00";221776383.28666666
