"Time";"tpsrv010.cern.ch";"tpsrv011.cern.ch";"tpsrv012.cern.ch";"tpsrv013.cern.ch";"tpsrv103.cern.ch";"tpsrv104.cern.ch";"tpsrv108.cern.ch";"tpsrv109.cern.ch";"tpsrv112.cern.ch";"tpsrv113.cern.ch";"tpsrv114.cern.ch";"tpsrv115.cern.ch";"tpsrv116.cern.ch";"tpsrv117.cern.ch";"tpsrv118.cern.ch";"tpsrv119.cern.ch";"tpsrv210.cern.ch";"tpsrv211.cern.ch";"tpsrv213.cern.ch";"tpsrv221.cern.ch";"tpsrv222.cern.ch";"tpsrv223.cern.ch";"tpsrv224.cern.ch";"tpsrv410.cern.ch"
"2019-08-18T02:00:00";71497534.68222222;174522740.61777776;67052376.09111111;105050009.31;16192011.88;100798697.44555555;;;;31625105.424444444;;;;;;;;;;33646995.72;5159511.655555556;58228618.91111111;136351216.26777777;76314.5911111111
"2019-08-18T02:30:00";57600046.32444444;58860542.997777775;15056328.093333334;99545920.68333334;13761608.137777777;144391154.24;;;;64026169.16444445;;;;;;;;;;28436365.884444445;13455186.822222222;60673731.73555555;60566689.42222222;6630598.28
"2019-08-18T03:00:00";89255007.55555555;106645181.52666667;19833395.117777776;35664661.76777778;1676874.0533333332;74478302.79555556;;;;12491792.201111112;;;;;;;;;;2405354.461111111;4370299.4;38883404.00111111;63081417.215555556;7680064.665555555
"2019-08-18T03:30:00";89198790.52;69259372.60222222;21389825.47;21858052.01111111;26703130.61888889;63781208.01777778;;;;86590563.98444444;;;;;;;;;;18895050.093333334;22029174.928888887;10362276.482222222;59620333.57777778;8697345.02111111
"2019-08-18T04:00:00";64489297.755555555;69643859.60666667;128487939.56222223;61672225.994444445;2514874.6277777776;38309588.90111111;;;;70854396.54888889;;;;;;;;;;91575891.00888889;4369862.708888889;135943721.03333333;58211141.31222222;89681578.54333334
"2019-08-18T04:30:00";48541083.64444444;87935381.94444445;58830539.05555555;32679814.037777778;3761242.4255555556;28953234.01111111;;;;82356287.39333333;;;;;;;;;;17957870.576666668;8406651.264444444;75008278.95333333;12405138.27111111;20462695.223333333
"2019-08-18T05:00:00";5320004.292222222;76918611.10666667;69234175.99666667;6553993.021111111;7425489.676666667;10616414.515555555;;;;53131150.828888886;;;;;;;;;;1456378.1733333333;22885379.424444444;18063166.294444446;;22999559.726666667
"2019-08-18T05:30:00";10446018.315555556;17020399.23666667;;2913338.796666667;8832059.608888889;9581658.388888888;;;;34655828.04777778;;;;;;;;;;1456815.0866666667;8919151.284444444;13033419.866666667;8739288.06;6455396.317777778
"2019-08-18T06:00:00";1456523.8111111112;;4352968.788888888;5702740.108888889;1456378.1733333333;4369862.597777777;;;;7428111.715555555;;;;;;;;;;;2987323.0622222223;5619434.904444444;;8309365.228888889
"2019-08-18T06:30:00";;;;;474925.18888888886;4355444.346666667;;;;;;;;;;;;;;5438115.871111111;1456669.4488888888;;4163785.1422222224;2843432.6533333333
"2019-08-18T07:00:00";573230.6888888889;76013470.25444445;4370008.124444445;51330919.23;91422968.74111111;84040880.80777778;;;;25178301.26777778;;;;;;;;;;20619400.955555554;19676978.722222224;52278148.47444444;54498396.39666667;124674701.74555555
"2019-08-18T07:30:00";94585348.72777778;75217267.88444445;12004633.924444444;35149976.57;81385902.29;84998448.52666667;;;;4958822.523333333;;;;;;;;;;10136245.90888889;60859710.15111111;55265907.22111111;47122277.78333333;64757561.97333334
"2019-08-18T08:00:00";104377598.05555555;69751918.00222223;3726580.422222222;11510193.162222221;4126210.768888889;76994923.59555556;;;;1512303.4755555557;;;;;;;;;;2769012.033333333;;50578845.86666667;8681906.775555555;22172336.611111112
"2019-08-18T08:30:00";76654276.26444444;67340738.24222222;116780258.94111112;88138110.34888889;83400221.01444444;71883618.44;;;;94721229.7488889;;;14053320.544444444;;;24241996.167777777;;;;55930017.33444444;109462250.82555556;117485002.07666667;99673642.26111111;
"2019-08-18T09:00:00";73619912.59555556;77585630.13777778;60626689.2;55289647.17222222;59701161.86111111;73994491.96444444;;;;31729672.544444446;;;;;;17269148.845555555;;;;23789499.77222222;72470684.41222222;93340873.13555555;36677135.16111111;
"2019-08-18T09:30:00";61913837.586666666;65981937.491111115;64490752.142222226;62612898.97888889;75324603.40222222;91102566.2188889;;0.25333333333333335;;36244881.65777778;;;;;;;;;;45888143.53666667;23940089.286666665;57913603.322222225;89821390.63666667;
"2019-08-18T10:00:00";69744054.7;47134076.28222222;47435837.04666667;35591697.11666667;36033270.09888889;66694398.454444446;;;;22805570.45;;;;;;;;;;38013216.67222222;61770528.70222222;68687015.14;54842538.93333333;
"2019-08-18T10:30:00";61939324.207777776;62449346.84222222;70103344.06222223;95198631.34888889;75969195.58888888;78908313.08444445;;;;105402742.8588889;;;2912901.8733333335;;;1456523.8111111112;;;;75630733.77555555;113322963.67222223;69522683.86555555;69888236.7488889;
"2019-08-18T11:00:00";99215029.41555555;60682760.33111111;161424656.25333333;94932259.46777777;55096386.575555556;105234387.94666667;;;;48943043.36;;;;;;;;;;115729629.37222221;64965095.806666665;63141272.653333336;81635090.54;
"2019-08-18T11:30:00";44918050.846666664;69568707.30111112;34162261.54666667;33104202.34888889;48813571.28777778;64409196.693333335;;;;40329876.255555555;0.25333333333333335;;20195157.935555555;;;36980206.78777778;;;;42263655.53222222;41221181.34555556;42241809.85555556;58571595.79777778;
"2019-08-18T12:00:00";16808497.05111111;22192871.902222224;10850016.84111111;1456669.4488888888;7282327.557777777;14285758.51;;;;10337371.853333334;;;1456815.0866666667;;;20879509.925555557;;;;10225522.04;20436334.38;21029662.97111111;1456669.3477777778;
"2019-08-18T12:30:00";115631177.83888888;39239049.98;57654513.185555555;16056277.866666667;14507856.444444444;37278910.497777775;;;;70749683.45222223;;;1456232.5355555555;;;37387410.045555554;;;;22961985.34;15999479.244444445;45995625.16;45078834.55777778;
"2019-08-18T13:00:00";93218101.34222223;48645067.58555555;19019133.164444443;1515944.42;23325934.555555556;54390188.06555556;;;;124228614.69555555;;;;;;75378635.82222222;;;;1456378.1733333333;57298867.16444445;36797432.351111114;2913484.4244444445;
"2019-08-18T13:30:00";72746668.48;59301680.596666664;82908112.56888889;106378225.39555556;54763750.53;74437669.39777778;;;;70723322.83333333;;;4113685.7466666666;;;41503426.82111111;;;;87651970.12555556;45951788.32111111;76761466.16555555;130704985.65666667;
"2019-08-18T14:00:00";70394472.16222222;78180124.16444445;93867917.16;79904766.44444445;30287569.90111111;64705276.30444445;;;;86203892.84;;;5998384.6866666665;;;;;;;77757776.84222223;80138372.96444444;103185407.00222223;65517498.76;
"2019-08-18T14:30:00";75892444.48;29676909.714444444;28625839.821111113;8218487.498888889;20616197.136666667;9247855.79;;;;64596193.75111111;;;;;;;;437.3088888888889;;116278973.82111111;76954873.28666666;50917599.986666664;77260858.28888889;
"2019-08-18T15:00:00";74430678.67333333;29677781.632222224;1976159.7977777778;98851517.91;33864722.95888889;102010694.69888888;;;;78102937.23111111;;;5826240.548888889;;;;;;;34132696.387777776;88999411.38555555;75377761.94333333;97421792.08888888;
"2019-08-18T15:30:00";65283313.78222222;11920600.531111112;5825949.495555555;4900566.944444444;32288339.753333334;34440429.49;;;;69493702.22222222;;;5825803.635555555;;;;;;;11363681.557777777;45037182.5;4369716.848888889;7887598.518888889;
"2019-08-18T16:00:00";63990777.376666665;18935099.70888889;3250781.802222222;8739142.422222223;;;;;;31570199.25;;;1456523.8111111112;;;;;;;4039993.3155555557;4581765.838888889;;7954446.36;
"2019-08-18T16:30:00";;;;;7019889.024444444;1371616.9866666666;;;;1456669.4488888888;;;;;;;;;;3798962.518888889;12632769.781111112;1456815.0866666667;1713429.2466666666;
"2019-08-18T17:00:00";0;;4150968.9066666667;7309853.16;4368843.022222222;7375681.435555556;;;;12801272.284444444;;;;;;;;;;13578104.475555556;12995553.142222222;11337612.111111112;;
"2019-08-18T17:30:00";7442674.8133333335;;1456669.4488888888;;;1456523.8111111112;;;;;;;1456523.8111111112;;;;;;;;3089706.531111111;6747837.024444444;;
"2019-08-18T18:00:00";1456378.1733333333;;;;;;;;;;;;;;;;;;;;2913338.7866666666;;1456669.4388888888;
"2019-08-18T18:30:00";;;;5780802.1311111115;1456523.8111111112;;;;;;;;;;;;;;;;;;1456378.072222222;
"2019-08-18T19:00:00";0.10111111111111111;;;;;;;;;;;;;;;;;;;;;2912901.8733333335;86946.14888888889;
"2019-08-18T19:30:00";1456669.3477777778;;;;;1456669.4488888888;;;;;;;;;;;;;;;;;;
"2019-08-18T20:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-18T20:30:00";;;;;;1619929.6822222222;;;;;;;;;;;;;;;1456523.8111111112;;;
"2019-08-18T21:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-18T21:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-18T22:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-18T22:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-18T23:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-18T23:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T00:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T00:30:00";1456669.4488888888;;;;;;;;;;;;;;;;;;;1456815.0866666667;;;;
"2019-08-19T01:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T01:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T02:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T02:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T03:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T03:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T04:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T04:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T05:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T05:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T06:00:00";;2913193.26;;171852.97333333333;1456669.4488888888;0;;;;;;;;;;;;;;644593.2;;;;
"2019-08-19T06:30:00";;;;;;1456232.5355555555;;;;;;;;;;;;;;;;;;
"2019-08-19T07:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T07:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T08:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T08:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T09:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T09:30:00";;;;;;;0.25333333333333335;;;;;;;;;;;;;;;;;
"2019-08-19T10:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T10:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T11:00:00";;;105210645.81888889;21842030.1;;42554056.85555556;;;;102217061.44888888;;;;;;;;;;125095887.91555555;79202792.55;7340728.3688888885;67540262.53555556;
"2019-08-19T11:30:00";;;4306073.181111111;;;;;;;;;;;;;;;;0.25333333333333335;;18656640.096666668;;;
"2019-08-19T12:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T12:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T13:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T13:30:00";;1476913.3844444444;8601951.524444444;;;;;;;;;;;;;;;;;5626134.2422222225;0.10111111111111111;15452171.573333334;6825024.713333333;
"2019-08-19T14:00:00";63457744.70333333;51337183.024444446;90163640.58333333;62721253.76;88338363.45222223;104391289.92555556;;;;54518933.04;;;;;;;;;;21392155.96888889;83499254.21666667;38671937.215555556;42008498.42;
"2019-08-19T14:30:00";1719545.78;;795473.6944444445;4369862.486666666;23105875.63;18427989.597777776;;;;;;;;;;;;;;;;;;
"2019-08-19T15:00:00";4385154.747777778;;5970428.033333333;;;4973094.345555556;;;;;;;;;;;;;;;;1456523.8111111112;812077.4977777777;
"2019-08-19T15:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T16:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-19T16:30:00";;2913047.6222222224;;;1456232.5355555555;;;;;;;;;;;;;;;;;;;
"2019-08-19T17:00:00";1456523.8111111112;203784437.05888888;180755460.99888888;;;4369425.573333333;;;;;;;;;;;;;;;;;;
"2019-08-19T17:30:00";;79297313.93666667;105962433.34111111;1456815.0866666667;365259.9422222222;;;;;;;;;;;;;;;1456815.0866666667;1456815.0866666667;2302242.671111111;;
"2019-08-19T18:00:00";;;4370153.762222222;2498999.308888889;;;;;;;;;;;;;;;;198894352.27444443;2913630.0622222223;;17223127.408888888;
"2019-08-19T18:30:00";17038021.925555557;22119033.854444444;62501194.10333333;13499460.27;121313091.55444445;17332938.994444445;;;;20072968.43;;;;;;;;;;107866790.18;16303424.69;111399671.09888889;18590521.49;
"2019-08-19T19:00:00";175759793.32222223;217886840.08666667;213689557.19777778;189591305.87111112;154077519.14222223;204303930.61888888;;;;180939839.8888889;;;;;;;;;;202499914.03333333;194406819.88777778;63756010.38555556;214945974.88555557;
"2019-08-19T19:30:00";167067545.93555555;169259103.97333333;186919725.76444444;190102348.12222221;63937765.92666667;184498788.40555555;;;;180926729.9288889;;;;;;;;;;154891351.2311111;198615173.4722222;;198922902.68333334;
"2019-08-19T20:00:00";169865975.49666667;178062907.52888888;189489213.7888889;148871412;64560950.65777778;167645434.87666667;;;;190128564.91333333;;;;;;;;;;178702990.54;168271679.2711111;;187454508.82222223;
"2019-08-19T20:30:00";61436147.99;62228561.47333334;47200779.491111115;84342500.17;102060357.72888888;89488322.19;;;;171499887.42222223;;;;;;;;;;163942449.16555557;183860313.96222222;;182330096.12444445;
"2019-08-19T21:00:00";31753121.04111111;4338696.123333333;19862958.347777776;7606226.371111111;11823896.945555555;7508940.154444444;;;;164810448.57333332;;;1456378.1733333333;;;1329236.3933333333;;;;97015465.96777777;191076956.71;;184331741.74222222;
"2019-08-19T21:30:00";;1456815.0866666667;;;;;;;;145249686.21666667;;;;;;;;;;69998629.02555555;25954842.35333333;;183442474.62666667;
"2019-08-19T22:00:00";;1456086.8977777779;;;;;;;;;;;;;;;;;;;;;32102505.27888889;
"2019-08-19T22:30:00";;2912756.2355555557;;3966737.117777778;;5825949.273333333;;;;2984701.6933333334;;;;;;;;;;5756043.251111111;8427768.742222222;;4023244.5755555555;
"2019-08-19T23:00:00";11364701.022222223;3217577.526666667;;;1011309.1244444444;1704690.868888889;;;;;;;;;;;;;;219185.2511111111;0;;5891488.66;
"2019-08-19T23:30:00";4546959.557777777;11895552.082222221;3744349.7644444443;21276672.14888889;1224669.322222222;1533858.608888889;;;;0;;;;;;;;;;11357855.762222223;2250834.0688888887;;2406083.0866666664;
"2019-08-20T00:00:00";;3283552.79;1835474.9533333334;616922.3066666666;282100.7711111111;1503857.2266666666;;;;4722891.2422222225;;;;;;;;;;4566331.696666666;4321949.017777778;;1775763.3433333333;
"2019-08-20T00:30:00";;1456523.71;3808137.973333333;2367634.033333333;;4369134.297777778;;;;0;;;;;;;;;;308606.74555555556;0;;641972.0144444444;
"2019-08-20T01:00:00";;;1456815.0866666667;1456669.4488888888;;4815077.457777778;;;;;;;;;;;;;;990337.5688888889;4368988.771111111;;10196685.697777778;
"2019-08-20T01:30:00";;;;;;;;;;;;;1456523.8111111112;;;;;;;0;10194792.295555556;;4551618.8288888885;
"2019-08-20T02:00:00";575124.2644444444;;;1587306.82;;5273836.7422222225;;;;;;;;;;;;;;3650121.442222222;1639153.868888889;;0;
"2019-08-20T02:30:00";1456523.8111111112;;;3564631.2133333334;2011986.58;1950964.351111111;;;;;;;;;;;;;;0;;;0;
"2019-08-20T03:00:00";;;5482389.866666666;;3638324.3244444444;;;;;;;;;;;;;;;0;1456815.0866666667;;6511321.051111111;
"2019-08-20T03:30:00";7037073.997777778;7360535.3288888885;4919500.14;8040810.1311111115;11508009.844444444;9257905.262222223;;;;;;;;;;;;;;0;19482263.053333335;;4766143.275555556;
"2019-08-20T04:00:00";3070773.7933333335;2427782.72;;;1001988.5911111111;;;;;;;;;;;;;;;1656630.4022222222;7416023.78;;2984555.9444444445;
"2019-08-20T04:30:00";;;;;;;;;;;;;;;;;;;;4153736.1355555556;2689202.3577777776;;4449964.055555556;
"2019-08-20T05:00:00";;;;;;;;;;;;;;;;;;;;855331.0644444445;0;;0;
"2019-08-20T05:30:00";;;;;2912756.2355555557;1456523.8111111112;;;;;;;;;;;;;;807707.5111111111;0;;0;
"2019-08-20T06:00:00";;;;;2273843.5888888887;;;;;;;;;;;;;;;0;0;;0;
"2019-08-20T06:30:00";720470.4822222223;;722363.7733333333;689158.36;1946012.3822222222;1415454.2422222223;;;;;;;;;;;;;;0;684789.2266666667;;0;
"2019-08-20T07:00:00";;;;;;;;;;;;;;;;;;;;2092233.5022222223;0;;0;
"2019-08-20T07:30:00";;;;;;;;;;;;;;;;;;;;0;0;;0;
"2019-08-20T08:00:00";;;;;;;;;;;;;;;;;;;;0;0;;0;
"2019-08-20T08:30:00";;;;;;1456669.4488888888;;;;;;;;;;;;;;0;1456523.8111111112;;1456232.5355555555;
"2019-08-20T09:00:00";;;;;;;;;;;;;;;;;;;;0;0;;0;
"2019-08-20T09:30:00";;;;;;;;;0.25333333333333335;;;;;;;;;;;;;;;
"2019-08-20T10:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-20T10:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-20T11:00:00";;;;;;;;;;0;;;;;;;;;;;0;;;
"2019-08-20T11:30:00";;;;;;;;;;0;;0.25333333333333335;;;;;;;;;8351746.391111111;0;;
"2019-08-20T12:00:00";;;;;;;;;;0;;;;;;;;;;;;;;
"2019-08-20T12:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-20T13:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-20T13:30:00";;;;;17139240.323333334;;;;;0;;;;;;;;;;;;;;
"2019-08-20T14:00:00";;;;;59842433.104444444;21120395.70222222;;;;;;;0;;;;;;;;;;;
"2019-08-20T14:30:00";;;;;7913667.792222222;3228063.211111111;;;;;;;;;;;;;;;;;;
"2019-08-20T15:00:00";;;;;8987177.1;2892515.072222222;;;202537483.13444445;;;;537841.2777777778;74801327.06111111;;;;;288259752.69666666;;;;;
"2019-08-20T15:30:00";;;;;188957343.33444443;206070370.9311111;;;342062437.51111114;;;;;256907864.1488889;;;;;329861775.3288889;;;;;
"2019-08-20T16:00:00";;;;;181669773.12888888;189242511.35777777;;;287707785.1022222;;;;874.5066666666667;270692337.3066667;;;;;269331497.62666667;;;;;
"2019-08-20T16:30:00";;;;;222559920.31555554;200217479.07444444;;;322017577.4255555;;;;;294202940.16888887;;;;;341544112.3755556;;;;;
"2019-08-20T17:00:00";;;;;118432960.91111112;76860795.55666667;;;;;;;;229455865.25333333;;;;;355692243.20666665;;;;;
"2019-08-20T17:30:00";;;;;205812444.8311111;199427829.4377778;;;;;;;;299792373.7222222;;;;;355917253.5733333;;;;;
"2019-08-20T18:00:00";;;;;195660760.8288889;191672470.28444445;;;;;;;;188062104.12555555;;;;;340412797.8433333;;;;;
"2019-08-20T18:30:00";;;;;212678542.02;218939654.06444445;;;;;;;;;;;;;;;;;;
"2019-08-20T19:00:00";;;;;179949645.79333332;187082257.0511111;;;;;;;;;;;;;;;;;;
"2019-08-20T19:30:00";;;;;157007031.87;189803643.33333334;;;;;;;;;;;;;;;;;;
"2019-08-20T20:00:00";;;;;209976812.71888888;228588885.41111112;;;;;;;;;;;;;;;;;;
"2019-08-20T20:30:00";;;;;187400622.84444445;204708364.41111112;;;;;;;;;;;;;;;;;;
"2019-08-20T21:00:00";;;;;219749108.79666665;207482620.1877778;;;;;;;;;;;;;;;;;;
"2019-08-20T21:30:00";;86432691.70777778;141406597.22777778;143779040.61;190387216.17444444;168774417.06111112;;;;0;;;;;;;;;;23282825.76333333;37923068.38;166582712.01;29415052.154444445;
"2019-08-20T22:00:00";;230156240.88222224;200795804.7088889;202611185.5622222;205569084.85666665;187610196.17555556;;;;0;;;;;;;;;;185930260.14222223;31107840.57888889;64939030.02333333;33975412.68333333;
"2019-08-20T22:30:00";;193496581.88666666;218376183.53777778;198425110.63555557;144779130.61666667;206086099.81111112;;;;0;;;;;;;;;;188553927.4422222;104279448.13555555;79696505.74111111;108387459.49666667;
"2019-08-20T23:00:00";;56237459.73;184452625.2222222;104084140.36888888;216049910.22666666;169210021.08666667;;;;0;;;;;;;;;;126504936.03444445;192893934.75333333;137680454.4888889;163145665.55333334;
"2019-08-20T23:30:00";;78025023.09888889;189488197.36222222;104596931.41111112;179962607.09777778;198059996.1577778;;;;0;;;;;;;;;;172227199.17222223;202666666.98222223;159007945.52888888;196532549.9888889;
"2019-08-21T00:00:00";;38757719.844444446;188708008.00444445;44535897.22444444;223568315.43555555;163846771.7888889;;;;0;;;;;;;;;;75728605.33111112;211885689.53111112;188992007.4422222;213029818.64333335;
"2019-08-21T00:30:00";;63936891.49666667;117387429.05222222;49829541.57111111;123105317.67555556;174763336.89777777;;;;;;;;;;;;;;27822792.962222222;199754787.10222223;129714212.31111111;169372261.70333335;
"2019-08-21T01:00:00";;55314698.475555554;35379065.68666667;30868661.87;30047119.703333333;137998822.15666667;;;;;;;;;;;;;;106261278.40222222;208982250.2111111;76005607.92444444;197386715.2711111;
"2019-08-21T01:30:00";;1456669.4488888888;;1456815.0866666667;;;;;;;;;;;;;;;;134321464.75111112;209812681.27;161202853.65666667;195658722.07333332;
"2019-08-21T02:00:00";;;;;;;;;;;;;;;;;;;;216014227.5488889;175712020.77222222;164822826.06777778;193198899.83333334;
"2019-08-21T02:30:00";;;;;;;;;;;;;;;;;;;;125176284.63111112;196240253.26222223;168609265.36444443;207905553.84888887;
"2019-08-21T03:00:00";;14109099.813333333;7788273.766666667;3251947.0155555555;8457479.061111111;10778800.363333333;;;;;;;;;;;;;;127461775.21111111;231047690.4311111;217332400.19555557;166665874.57333332;
"2019-08-21T03:30:00";;5827260.124444445;11482376.284444444;3217430.862222222;8252858.461111112;10421259.425555555;;;;;;;;;;;;;;78655777.19555555;189519069.10666665;92154220.57111111;219464826.26222223;
"2019-08-21T04:00:00";;;;;;;;;;;;;;;;;;;;124586886.4211111;169680287.00444445;30065179.284444444;134430983.14222223;
"2019-08-21T04:30:00";;;;;;;;;;;;;;;;;;;;20805090.48222222;59624410.95666666;22583036.705555554;49927555.01444445;
"2019-08-21T05:00:00";;;;;;;;;;;;;;;;;;;;405455.9588888889;;;;
"2019-08-21T05:30:00";;;;;;1456960.7244444445;;;;;;;;;;;;;;317345.0122222222;1456815.0866666667;;;
"2019-08-21T06:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T06:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T07:00:00";;2909697.69;4015526.047777778;84178.8788888889;1456960.7144444445;1230493.97;;;;;;;;;;;;;;915042.4011111112;2257240.5877777776;1317294.0855555555;0.10111111111111111;
"2019-08-21T07:30:00";;39675380.777777776;55457130.93444444;37773205.00444444;14573102.178888889;8637341.736666666;;;;;;;;;;;;;;17165163.996666666;31806860.923333332;36774275.781111114;31140423.70111111;
"2019-08-21T08:00:00";;0.10111111111111111;0;17638922.86888889;155978.30333333334;0.10111111111111111;;;;;;;;;;;;;;0;0;6585013.614444445;0;
"2019-08-21T08:30:00";;55901763.292222224;77363969.48888889;1149519.2877777778;79993168.33222222;74220960.11;;;;;;;;;;;;;;17606446.435555555;47600407.104444444;12492374.376666667;86565948.72;
"2019-08-21T09:00:00";;;;2449190.958888889;;;;;;;;;;;;;;;;;;;;
"2019-08-21T09:30:00";;;;16748.354444444445;;;;;0.25333333333333335;;;;;;;;;;;1149665.0133333334;;;;
"2019-08-21T10:00:00";;0;2183984.7955555557;7282472.973333334;0;5826240.548888889;;;0.25333333333333335;;;;;;;;;;;0;3694977.0244444446;0;4369279.935555556;
"2019-08-21T10:30:00";;22139278.213333335;22612891.586666666;28767837.737777777;50575933.61777778;33272996.755555555;;;;;;;;;;;;;;11358584.964444444;16377409.277777778;21773872.633333333;25424721.86888889;
"2019-08-21T11:00:00";;1456669.4488888888;5827405.641111111;7908133.494444445;3514968.842222222;1456378.1733333333;;;;;;;;;;;;;;0;0;0;0;
"2019-08-21T11:30:00";;12811905.313333333;12530823.833333334;10664037.934444444;14546596.6;17458624.313333333;;;0.25333333333333335;;;;;;;;;;;10777635.99;34774960.295555554;15055600.796666667;16562515.795555556;
"2019-08-21T12:00:00";;5800317.531111111;7770068.77;5721090.802222222;7246501.06;8739870.833333334;;;;;;;;;;;;;;5826968.838888889;4369862.708888889;2199276.7722222223;4370153.873333333;
"2019-08-21T12:30:00";;11653937.808888888;35636552.88222222;14674175.75111111;19480514.262222223;20982622.76;;;;;;;;;;;;;;18925197.242222223;21557746.06;11717146.2;26515694.17777778;
"2019-08-21T13:00:00";;7283784.046666667;14479457.362222223;16693297.222222222;14183229.726666667;12696704.755555555;;;;;;;;;;;;;;13111043.948888889;13110315.64888889;12490772.826666666;11654083.224444445;
"2019-08-21T13:30:00";;13110315.871111112;23498369.844444446;29896092.922222223;21171078.266666666;28474668.953333333;;;;;;;;;;;;;;20415363.15777778;28143342.44;33282172.566666666;31883175.33111111;
"2019-08-21T14:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T14:30:00";;24880036.406666666;28724145.724444445;25260296.36;30445002.164444443;28050425.364444446;;;;;;;;;;;;;;30673653.01777778;29845119.588888887;28323204.81111111;30166251.395555556;
"2019-08-21T15:00:00";;;;;1456669.4488888888;1456669.4488888888;;;;;;;;;;;;;;;;1456960.7244444445;;
"2019-08-21T15:30:00";;8741035.824444445;13110898.2;10450678.266666668;6339177.42;5826823.433333334;;;;;;;;;;;;;;7836916.784444445;14813113.115555555;11653792.06;13111335.113333333;
"2019-08-21T16:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T16:30:00";;1456669.4488888888;1456086.8977777779;;;;;;;;;;;;;;;;;326520.29333333333;;1456669.4488888888;401815.02444444445;
"2019-08-21T17:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T17:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T18:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T18:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T19:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T19:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T20:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T20:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T21:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T21:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T22:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T22:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T23:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-21T23:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-22T00:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-22T00:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-22T01:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-22T01:30:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-22T02:00:00";;;;;;;;;;;;;;;;;;;;;;;;
"2019-08-22T02:30:00";;;;;;;;;;;;;;;;;;;;;;;;
